target_id	length	eff_length	est_counts	tpm
uc001wvd.3	1359	1210	9.51806e-07	7.25489e-06
uc001wvk.3	36128	35979	398.986	102.277
uc001wvn.3	3146	2997	0	0
uc001wvq.4	36809	36660	0	0
uc001wvr.3	37653	37504	122.732	30.1819
uc001wvs.1	2019	1870	0	0
uc001wvt.4	2206	2057	79.2685	355.414
uc001wvx.1	829	680	0	0
uc010tqf.2	19208	19059	208	100.654
uc001wwf.3	50213	50064	632	116.428
uc010anh.2	26660	26511	0	0
uc001wwg.3	809	660	0	0
uc001wwh.4	42597	42448	7.60899	1.65325
uc001wwi.4	503611	503462	4.6376	0.084956
uc001wwj.4	835330	835181	0	0
uc010ani.3	755586	755437	12.8293	0.156629
uc021rsn.1	110	110	0	0
uc001wwk.2	30062	29913	4.83419	1.4905
uc021rso.1	68	68	0	0
uc010anj.1	286513	286364	350.252	11.2805
uc001wwl.4	9745	9596	63.3622	60.8987
uc001wwm.4	2845	2696	1792.9	6133.44
uc001wwq.2	1998	1849	684.636	3415
uc021rsq.1	321	172	1904.1	102101
uc001wws.4	10057	9908	236.941	220.557
uc001wwt.4	10057	9908	236.941	220.557
uc010ann.3	21123	20974	158.867	69.8589
uc001wwu.3	44829	44680	9.48524e-07	1.95796e-07
uc021rsr.1	44829	44680	9.48524e-07	1.95796e-07
uc010ano.3	38200	38051	106.502	25.8142
uc001wwz.3	15711	15562	0	0
uc001wxa.3	17747	17598	58.7162	30.7725
uc001wxc.3	69008	68859	352.67	47.2363
uc010tqi.2	69008	68859	352.67	47.2363
uc001wxe.2	67897	67748	2.08627	0.284015
uc001wxd.1	36336	36187	0.010704	0.00272811
uc010anq.1	32726	32577	0	0
uc021rst.1	301	152	1008	61162.4
uc001wxh.1	18424	18275	0	0
uc001wxi.1	25809	25660	22.9204	8.23822
uc010tqj.3	1212	1063	4.05049	35.1433
uc031qom.1	32572	32423	4.48218	1.27498
uc001wxl.3	3637	3488	1.51782	4.01338
uc010tqk.2	8993	8844	4	4.17137
uc001wxn.1	7595	7446	0	0
uc001wxo.1	7948	7799	60	70.9545
uc001wxp.1	7948	7799	60	70.9545
uc001wxq.1	7948	7799	60	70.9545
uc010ans.3	13635	13486	111.74	76.4175
uc001wxs.4	114254	114105	81.4801	6.5859
uc010tql.2	114254	114105	81.4801	6.5859
uc010tqm.1	22998	22849	86.5831	34.9489
uc001wxt.2	24791	24642	61.7168	23.0991
uc010tqn.2	74663	74514	15.31	1.89499
uc001wxu.3	69796	69647	614.562	81.3825
uc010tqo.1	66347	66198	0	0
uc001wxz.3	65923	65774	0.0844651	0.0118438
uc010anu.2	80469	80320	190.027	21.8202
uc001wya.3	114166	114017	198.724	16.0749
uc001wyb.3	114166	114017	198.724	16.0749
uc001wyc.1	10588	10439	63.611	56.2006
uc010anv.1	92163	92014	0	0
uc001wyh.2	34774	34625	528.243	140.706
uc021rsy.2	3175	3026	251.835	767.564
uc001wyi.3	111359	111210	696.785	57.786
uc001wyj.3	111359	111210	696.785	57.786
uc001wyk.3	105294	105145	0	0
uc001wym.2	105294	105145	0	0
uc001wyn.3	12255	12106	42.2999	32.226
uc001wyo.3	103889	103740	0	0
uc001wyp.1	60734	60585	0	0
uc001wyu.3	39314	39165	948.273	223.307
uc010tqq.2	39314	39165	948.273	223.307
uc010anz.1	8276	8127	337.454	382.959
uc001wyw.4	21280	21131	0	0
uc001wyx.4	120442	120293	0	0
uc001wyy.2	116927	116778	0	0
uc001wyz.4	99638	99489	4	0.370811
uc031qon.1	145441	145292	0	0
uc031qoo.1	53324	53175	0	0
uc021rtc.1	2227	2078	0	0
uc001wzo.3	64427	64278	3.52837e-05	5.06267e-06
uc010tqs.2	64427	64278	3.52837e-05	5.06267e-06
uc010tqt.1	63502	63353	30.0348	4.37245
uc001wzp.3	56520	56371	0	0
uc001wzs.3	121994	121845	71.1342	5.38442
uc010aoe.3	121994	121845	71.1342	5.38442
uc010tqu.2	121994	121845	71.1342	5.38442
uc001wzv.3	53815	53666	841	144.532
uc001xab.3	16476	16327	795.686	449.473
uc001xad.3	93603	93454	0	0
uc001xac.3	93827	93678	1735.73	170.888
uc001xae.3	93827	93678	1735.73	170.888
uc001xaf.3	91610	91461	0	0
uc001xag.3	56925	56776	625.924	101.677
uc001xah.3	116589	116440	92.3755	7.31682
uc001xai.3	116589	116440	92.3755	7.31682
uc001xaj.3	116589	116440	92.3755	7.31682
uc001xak.1	8813	8664	0.865937	0.921798
uc031qop.1	58	58	0	0
uc001xal.4	3719	3570	255	658.779
uc010aoh.3	4816	4667	0	0
uc001xan.4	7100	6951	0	0
uc001xao.4	7100	6951	0	0
uc001xat.1	14502	14353	1141.5	733.501
uc001xav.1	14502	14353	1141.5	733.501
uc021rtf.1	14536	14387	493	316.042
uc001xbd.1	2211	2062	0	0
uc001xbh.1	60819	60670	62.4082	9.48714
uc001xbi.1	60819	60670	62.4082	9.48714
uc001xbj.1	60819	60670	62.4082	9.48714
uc001xbk.1	60819	60670	62.4082	9.48714
uc010aol.1	60819	60670	62.4082	9.48714
uc001xbl.1	57182	57033	0	0
uc021rth.1	81	81	0	0
uc010aom.2	52463	52314	68.2137	12.026
uc001xbm.2	88164	88015	551.003	57.7384
uc001xbn.2	88164	88015	551.003	57.7384
uc001xbs.3	43563	43414	454.5	96.5543
uc001xbt.3	43563	43414	454.5	96.5543
uc001xbw.2	24912	24763	262.425	97.7393
uc001xbx.2	45468	45319	0	0
uc001xby.3	26334	26185	0	0
uc001xbz.2	22121	21972	47.1217	19.7797
uc001xca.3	3936	3787	39.8783	97.1201
uc010trd.2	15540	15391	0	0
uc010tre.2	15540	15391	0	0
uc021rtl.1	84	84	0	0
uc001xcp.4	4957	4808	0	0
uc021rtm.2	4957	4808	0	0
uc031qor.1	4957	4808	0	0
uc001xcq.4	9770	9621	0	0
uc010aou.4	9770	9621	0	0
uc031qos.1	9770	9621	0	0
uc031qot.1	9770	9621	0	0
uc001xcs.3	29897	29748	358.662	111.197
uc001xct.3	66424	66275	47.7795	6.64905
uc010trg.2	66424	66275	47.7795	6.64905
uc010trh.2	66424	66275	47.7795	6.64905
uc001xcy.2	23982	23833	0	0
uc001xcz.2	23982	23833	0	0
uc010trl.1	23982	23833	0	0
uc010trm.1	23982	23833	0	0
uc010trn.1	23982	23833	0	0
uc010aox.1	15256	15107	0	0
uc010aoy.3	15078	14929	0	0
uc010aoz.1	32976	32827	0	0
uc010apa.1	32976	32827	0	0
uc021rtp.1	301953	301804	0	0
uc001xdc.3	148040	147891	0	0
uc010tro.2	294048	293899	20.3854	0.639718
uc001xdd.3	134742	134593	0	0
uc001xde.3	35982	35833	0	0
uc021rts.1	73	73	0	0
uc001xdl.3	32773	32624	42.8721	12.1201
uc021rtu.1	32773	32624	42.8721	12.1201
uc001xdn.2	24202	24053	0	0
uc010apd.2	12547	12398	37.7775	28.1028
uc010ape.2	12547	12398	37.7775	28.1028
uc010aph.3	18591	18442	2.73272e-06	1.36664e-06
uc001xds.3	18863	18714	124.502	61.3589
uc010api.3	18863	18714	124.502	61.3589
uc021rtv.1	84	84	0	0
uc001xed.2	36320	36171	144.684	36.8916
uc010apj.3	1820	1671	88.316	487.451
uc001xee.1	11668	11519	303.378	242.905
uc010trx.1	5683	5534	186.622	311.022
uc021rtw.1	71765	71616	1.00086	0.128893
uc001xek.2	34839	34690	0.319646	0.084983
uc010apl.2	34839	34690	0.319646	0.084983
uc001xem.1	131738	131589	1.36827	0.0959004
uc001xen.1	274864	274715	0	0
uc001xes.3	20712	20563	1319.87	591.986
uc001xet.3	25062	24913	0	0
uc001xev.1	5524	5375	0	0
uc001xez.4	50091	49942	0	0
uc010apo.3	50091	49942	0	0
uc001xfb.4	4739	4590	128	257.196
uc001xfc.3	14597	14448	882.452	563.315
uc010app.1	6351	6202	138.548	206.033
uc001xff.4	9616	9467	476.981	464.682
uc021rty.1	72	72	0	0
uc001xfl.3	4442	4293	0	0
uc001xfm.3	19798	19649	0	0
uc031qov.1	9592	9443	2	1.95338
uc021ruc.1	2051	1902	85.717	415.646
uc001xfx.3	338011	337862	0	0
uc001xfy.3	338011	337862	0	0
uc001xfz.1	389627	389478	0	0
uc001xga.3	152054	151905	0	0
uc021rud.1	6045	5896	0	0
uc010tsf.1	133601	133452	0	0
uc010tsg.1	133602	133453	0	0
uc001xgd.1	168725	168576	175.033	9.57618
uc001xge.2	168725	168576	175.033	9.57618
uc010tsh.1	168725	168576	175.033	9.57618
uc001xgf.1	161306	161157	0	0
uc001xgg.4	92092	91943	0	0
uc001xgh.4	44885	44736	95.5001	19.6886
uc001xgi.4	44885	44736	95.5001	19.6886
uc031qox.1	44885	44736	95.5001	19.6886
uc021ruf.1	1164	1015	141.5	1285.75
uc001xgj.3	43822	43673	402.551	85.011
uc001xgy.2	56043	55894	0	0
uc001xgu.3	67378	67229	0	0
uc001xgv.3	111518	111369	19.1747	1.58794
uc001xgw.3	111518	111369	19.1747	1.58794
uc001xgx.3	111518	111369	19.1747	1.58794
uc031qoy.1	55258	55109	0	0
uc010aqb.1	50047	49898	0	0
uc010aqc.1	50047	49898	0	0
uc001xha.1	61382	61233	0	0
uc001xgz.2	48189	48040	0	0
uc010aqd.1	25779	25630	0	0
uc021ruj.2	2139	1990	2	9.26925
uc001xhc.3	56108	55959	514.873	84.859
uc001xhf.3	17000	16851	4.71363e-06	2.57987e-06
uc001xhg.3	18377	18228	126.844	64.18
uc010aqi.3	36271	36122	871.748	222.58
uc001xhr.3	76863	76714	903.9	108.671
uc001xhs.3	133601	133452	2.35207	0.162553
uc001xht.3	56747	56598	0	0
uc001xhu.3	113485	113336	0	0
uc021run.1	84	84	0	0
uc021ruo.1	293	144	0	0
uc001xhy.2	3754	3605	0	0
uc021ruq.2	3754	3605	0	0
uc031qoz.1	3754	3605	0	0
uc001xhz.2	26344	26195	20.03	7.0523
uc021rur.1	26344	26195	20.03	7.0523
uc021rus.1	26344	26195	20.03	7.0523
uc021rut.1	26344	26195	20.03	7.0523
uc001xic.2	96444	96295	56.9939	5.45874
uc031qpa.1	96444	96295	56.9939	5.45874
uc001xie.2	27421	27272	164.744	55.7134
uc001xif.2	27421	27272	164.744	55.7134
uc001xig.2	27421	27272	164.744	55.7134
uc001xih.2	27421	27272	164.744	55.7134
uc031qpb.1	27572	27423	358.743	120.652
uc001xij.2	25352	25203	0	0
uc001xii.2	25201	25052	0	0
uc001xik.4	18806	18657	0	0
uc031qpc.1	18806	18657	0	0
uc031qpd.1	18957	18808	0	0
uc001xil.3	9455	9306	0	0
uc021ruw.1	66	66	0	0
uc001xim.4	2025	1876	0.979454	4.81525
uc021ruz.1	109	109	0	0
uc010tsr.3	13125	12976	0	0
uc001xjf.3	22140	21991	557.811	233.943
uc001xjh.1	25129	24980	90	33.229
uc001xji.1	849	700	0	0
uc001xjj.1	61406	61257	1.0059	0.151449
uc001xjk.3	45039	44890	0	0
uc021rvb.1	504	355	3.99417	103.769
uc001xjr.1	10995	10846	201.772	171.577
uc010tsy.1	7047	6898	0	0
uc001xjt.3	23736	23587	90.8802	35.5357
uc001xju.3	23736	23587	90.8802	35.5357
uc010aqp.3	23736	23587	90.8802	35.5357
uc001xjv.4	18992	18843	1189.6	582.261
uc001xjw.4	18992	18843	1189.6	582.261
uc001xjx.4	18992	18843	1189.6	582.261
uc001xka.2	70070	69921	1516.6	200.046
uc010tsz.1	70070	69921	1516.6	200.046
uc001xkb.3	11112	10963	0	0
uc021rvc.1	318	169	0	0
uc001xkc.4	55808	55659	0	0
uc010tta.2	20357	20208	0	0
uc021rvd.1	298	149	0	0
uc001xkh.2	6260	6111	1227.47	1852.54
uc001xki.2	6260	6111	1227.47	1852.54
uc021rve.1	8589	8440	51.1774	55.9246
uc021rvf.1	499	350	3.87772	102.182
uc001xkk.3	14141	13992	6399.38	4218.19
uc010ttb.2	103444	103295	0	0
uc001xkl.3	105244	105095	2815.51	247.083
uc001xkm.3	105244	105095	2815.51	247.083
uc001xkn.3	105244	105095	2815.51	247.083
uc010ttc.2	7197	7048	3164.08	4140.46
uc001xko.1	94087	93938	0	0
uc010ttd.1	93495	93346	0	0
uc001xkp.3	102278	102129	688.406	62.1675
uc001xkq.3	102278	102129	688.406	62.1675
uc001xkr.4	63994	63845	0	0
uc001xks.2	35011	34862	0	0
uc001xlc.2	18182	18033	2451.75	1253.94
uc010aqy.4	5070	4921	6.6816	12.5226
uc031qpg.1	2124	1975	1.3184	6.15669
uc021rvk.1	1431	1282	4.61474	33.1992
uc001xlr.2	21455	21306	2	0.865757
uc001xlu.3	35990	35841	0	0
uc001xlv.3	35990	35841	0	0
uc001xlw.3	144854	144705	1.56863	0.0999778
uc001xlx.3	144854	144705	1.56863	0.0999778
uc001xly.3	144854	144705	1.56863	0.0999778
uc001xlz.3	144854	144705	1.56863	0.0999778
uc010ara.3	144854	144705	1.56863	0.0999778
uc001xma.2	34132	33983	0.838795	0.227647
uc010ttg.2	2049	1900	10.2913	49.9556
uc001xmb.3	34651	34502	72.5775	19.4011
uc021rvl.1	34651	34502	72.5775	19.4011
uc021rvm.1	92010	91861	75.2995	7.56012
uc021rvn.1	92010	91861	75.2995	7.56012
uc021rvo.1	92010	91861	75.2995	7.56012
uc001xmc.4	50595	50446	281.946	51.5475
uc021rvr.1	14878	14729	11.0032	6.8899
uc001xme.3	12655	12506	6	4.42487
uc021rvs.1	2331	2182	0	0
uc001xmf.3	16428	16279	73.5401	41.6643
uc010tth.2	16428	16279	73.5401	41.6643
uc010tti.2	16428	16279	73.5401	41.6643
uc001xmg.1	8157	8008	0.0395872	0.0455931
uc010ttj.2	8090	7941	108.34	125.829
uc001xmh.1	32501	32352	0	0
uc001xmk.3	55309	55160	244.45	40.8727
uc010ttk.2	55309	55160	244.45	40.8727
uc001xml.3	81035	80886	198.08	22.5858
uc001xmm.3	81035	80886	198.08	22.5858
uc010arh.1	4062	3913	0	0
uc001xnc.2	274806	274657	3.87843	0.130237
uc001xnd.1	62246	62097	2.12624	0.315798
uc001xnf.2	232242	232093	0	0
uc010ari.1	224150	224001	0	0
uc010ttq.1	224150	224001	0	0
uc001xnl.3	17506	17357	248.05	131.805
uc001xnm.3	57762	57613	81.5764	13.0591
uc010arj.3	57762	57613	81.5764	13.0591
uc010ttv.2	556	407	0	0
uc001xnx.3	1962	1813	0	0
uc010ttz.1	9209	9060	999.086	1017.05
uc010aro.1	91772	91623	83.7776	8.43318
uc010arp.1	91772	91623	83.7776	8.43318
uc010arq.1	91772	91623	83.7776	8.43318
uc010arr.1	91772	91623	83.7776	8.43318
uc001xny.1	183369	183220	0.00176669	8.89314e-05
uc001xnz.1	183369	183220	0.00176669	8.89314e-05
uc001xoa.1	183369	183220	0.00176669	8.89314e-05
uc001xob.1	183369	183220	0.00176669	8.89314e-05
uc001xoc.1	183369	183220	0.00176669	8.89314e-05
uc001xod.1	183369	183220	0.00176669	8.89314e-05
uc010ars.1	183369	183220	0.00176669	8.89314e-05
uc001xoe.3	2704	2555	1247.9	4504.62
uc001xof.1	174498	174349	94.0258	4.97388
uc001xog.3	174318	174169	0.000496068	2.62686e-05
uc001xoh.1	172354	172205	1.44779e-05	7.75403e-07
uc021rwe.1	80463	80314	20.577	2.36297
uc021rwf.2	80463	80314	20.577	2.36297
uc010tub.1	33050	32901	32.2248	9.03336
uc021rwg.1	73	73	0	0
uc021rwh.1	97	97	0	0
uc001xor.1	2643	2494	1249	4618.85
uc001xos.3	14055	13906	2007.7	1331.57
uc001xot.3	45177	45028	63.2711	12.9596
uc001xou.3	72072	71923	37.439	4.80092
uc010tud.1	21410	21261	0.00397741	0.00172538
uc010arw.2	20951	20802	1827.53	810.267
uc001xov.1	7577	7428	2	2.48328
uc021rwj.1	105	105	0	0
uc001xpd.3	17423	17274	16.3643	8.73718
uc001xpi.3	57921	57772	571.352	91.2124
uc010tuo.2	52846	52697	20.8464	3.6485
uc001xpo.3	24325	24176	196.411	74.929
uc010asa.3	24325	24176	196.411	74.929
uc010tuq.2	24325	24176	196.411	74.929
uc001xpr.2	17788	17639	126.233	66.0036
uc001xps.2	17788	17639	126.233	66.0036
uc010tur.2	16740	16591	698.533	388.313
uc001xpu.2	12774	12625	0	0
uc001xpv.2	10778	10629	0	0
uc001xpx.2	20210	20061	0	0
uc001xpy.3	13442	13293	1228.5	852.354
uc010tus.2	13442	13293	1228.5	852.354
uc021rwm.1	72	72	0	0
uc001xqa.3	114149	114000	128	10.3555
uc001xqb.3	51853	51704	1667	297.358
uc010tut.1	49206	49057	0	0
uc001xqd.1	29809	29660	0	0
uc001xqq.2	10802	10653	4	3.46303
uc031qpi.1	10802	10653	4	3.46303
uc010tux.2	18532	18383	326.519	163.817
uc010asd.2	16843	16694	98.587	54.4662
uc001xqx.1	4505	4356	310.904	658.274
uc001xqy.1	12366	12217	35.9901	27.1698
uc001xqz.3	13935	13786	10	6.69005
uc001xrb.3	13935	13786	10	6.69005
uc010ase.2	7636	7487	0	0
uc010asf.2	7636	7487	0	0
uc001xrd.1	37769	37620	217	53.1996
uc001xre.1	37769	37620	217	53.1996
uc010tuy.1	26905	26756	0	0
uc001xrf.3	10809	10660	160.5	138.863
uc001xrg.3	10809	10660	160.5	138.863
uc001xrj.3	9571	9422	679.24	664.887
uc001xrk.3	35212	35063	464.654	122.222
uc001xrl.3	44961	44812	2206.36	454.097
uc010asg.1	16293	16144	6156.99	3517.42
uc010tuz.1	16430	16281	4.97357	2.81744
uc001xrm.1	45179	45030	1148.29	235.19
uc010ash.1	45179	45030	1148.29	235.19
uc021rwq.1	81	81	0	0
uc001xrt.3	10306	10157	1459	1324.82
uc001xsc.2	23651	23502	399	156.58
uc001xsd.3	18689	18540	0	0
uc031qpk.1	27	27	0	0
uc021rwr.1	87	87	0	0
uc001xsu.1	4985	4836	116.117	221.45
uc001xsv.3	25698	25549	1671	603.212
uc001xsy.4	4157	4008	963	2215.98
uc001xsz.3	33084	32935	0	0
uc001xta.1	7012	6863	2	2.68772
uc001xtb.1	5084	4935	0	0
uc010asp.3	10522	10373	0	0
uc001xtg.1	5822	5673	0	0
uc001xth.1	26208	26059	1644.41	581.997
uc001xti.2	45927	45778	1325.59	267.066
uc010asr.2	21428	21279	0	0
uc001xtn.1	2626	2477	248.474	925.174
uc001xto.1	36102	35953	80.5255	20.6569
uc001xtr.3	29035	28886	4.592	1.46616
uc010tvi.2	16454	16305	7.408	4.19032
uc001xtt.2	30966	30817	104.389	31.2415
uc001xtu.2	30966	30817	104.389	31.2415
uc001xtv.2	30966	30817	104.389	31.2415
uc010tvj.2	30966	30817	104.389	31.2415
uc021rwu.1	30966	30817	104.389	31.2415
uc001xty.3	24473	24324	0.666667	0.252779
uc001xtz.3	24473	24324	0.666667	0.252779
uc001xua.3	24473	24324	0.666667	0.252779
uc001xub.3	110771	110622	2611.28	217.71
uc001xuc.1	35608	35459	639	166.204
uc001xuf.3	43554	43405	436.741	92.8009
uc010tvm.2	43554	43405	436.741	92.8009
uc010tvn.1	43202	43053	0	0
uc021rwx.1	119	119	0	0
uc021rwy.1	73	73	0	0
uc001xuo.1	9296	9147	0	0
uc001xut.3	14001	13852	153.321	102.084
uc010asx.3	14001	13852	153.321	102.084
uc021rxa.1	14001	13852	153.321	102.084
uc021rxb.1	14103	13954	790.501	522.482
uc010asy.3	33530	33381	18.0138	4.97706
uc010asz.3	359356	359207	348.008	8.93536
uc031qpo.1	464720	464571	6.72809	0.13357
uc001xux.2	443064	442915	0	0
uc001xuy.1	74767	74618	0	0
uc001xva.1	59547	59398	0	0
uc010ata.1	36231	36082	47.4745	12.1349
uc001xve.2	45501	45352	350.305	71.239
uc001xvf.2	45501	45352	350.305	71.239
uc001xvg.2	45780	45631	162.39	32.8221
uc001xvi.1	140	140	0	0
uc010tvt.3	18169	18020	1732.06	886.494
uc010tvu.3	166563	166414	0	0
uc001xvk.2	166755	166606	138.14	7.64709
uc010atc.1	23304	23155	139.801	55.6845
uc010tvv.2	62315	62166	3056	453.386
uc001xvo.4	35052	34903	0	0
uc001xvp.3	17715	17566	0	0
uc001xvq.1	4856	4707	0	0
uc010tvw.1	142829	142680	0	0
uc001xvt.3	60258	60109	1.32664e-07	2.03554e-08
uc010tvy.2	60258	60109	1.32664e-07	2.03554e-08
uc010tvx.2	60652	60503	0	0
uc010tvz.1	59037	58888	33	5.16839
uc001xvu.2	29956	29807	0	0
uc021rxg.1	104	104	0	0
uc001xvx.3	29	29	0	0
uc031qpr.1	28	28	0	0
uc010twa.1	31	31	0	0
uc021rxi.1	70	70	0	0
uc021rxj.1	34	34	0	0
uc031qps.1	45	45	0	0
uc021rxk.1	28	28	0	0
uc021rxl.1	40	40	0	0
uc021rxm.1	30	30	0	0
uc031qpt.1	45	45	0	0
uc001xwa.3	31	31	0	0
uc021rxo.1	30	30	0	0
uc001xwb.3	52	52	0	0
uc001xwc.3	39	39	0	0
uc001xwd.1	30	30	0	0
uc021rxp.1	31	31	0	0
uc021rxq.1	46	46	0	0
uc021rxr.1	37	37	0	0
uc021rxs.1	34	34	0	0
uc031qpu.1	30	30	0	0
uc021rxu.1	31	31	0	0
uc031qpv.1	30	30	0	0
uc021rxv.1	34	34	0	0
uc031qpw.1	30	30	0	0
uc021rxw.1	30	30	0	0
uc021rxx.1	30	30	0	0
uc010twb.2	35	35	0	0
uc001xwh.3	36	36	0	0
uc031qpx.1	31	31	0	0
uc021rxy.1	31	31	0	0
uc021rxz.1	30	30	0	0
uc001xwi.3	32	32	0	0
uc031qpy.1	32	32	0	0
uc021rya.1	35	35	0	0
uc021ryb.1	1236	1087	0	0
uc001xwm.3	90804	90655	1	0.101736
uc001xwn.3	143142	142993	0	0
uc001xwo.3	146805	146656	0	0
uc001xwp.1	2185	2036	0	0
uc010twc.2	84842	84693	1497.92	163.121
uc001xwv.4	89002	88853	64.0767	6.65113
uc010atf.1	58590	58441	0	0
uc001xxd.3	4883	4734	16.2671	31.6921
uc001xxe.3	6590	6441	33.9107	48.557
uc001xxf.3	50660	50511	24.795	4.52737
uc021ryf.1	177923	177774	9.11298	0.472781
uc021ryg.1	177923	177774	9.11298	0.472781
uc001xxh.1	93439	93290	16.9708	1.67778
uc001xxn.4	260939	260790	1352.41	47.8285
uc001xxo.4	462979	462830	15.6576	0.312012
uc010atk.3	462979	462830	15.6576	0.312012
uc031qqb.1	2152	2003	0	0
uc001xxp.2	207217	207068	30.9709	1.37946
uc001xxs.3	157399	157250	0	0
uc001xxt.3	157621	157472	56.7012	3.32091
uc001xxu.3	6832	6683	0	0
uc001xxv.1	117725	117576	160.736	12.6084
uc001xxw.2	31198	31049	0	0
uc001xxx.2	31420	31271	0	0
uc010atp.1	34490	34341	461.7	123.998
uc001xyi.2	54084	53935	26.15	4.47165
uc001xyj.2	54084	53935	26.15	4.47165
uc001xyo.3	103621	103472	0	0
uc010ats.3	149125	148976	0	0
uc001xyp.3	275830	275681	1491.34	49.8929
uc010twi.1	189312	189163	0	0
uc001xys.2	189827	189678	44.0493	2.14185
uc001xyt.3	166675	166526	0	0
uc010att.1	160039	159890	0	0
uc001xzg.3	11977	11828	0	0
uc001xzh.3	21349	21200	0	0
uc021ryk.1	1098	949	0	0
uc001xzi.3	12301	12152	518.264	393.343
uc001xzj.3	14340	14191	0	0
uc010aty.3	146522	146373	1574.74	99.2235
uc010twk.1	77729	77580	0	0
uc021ryl.1	38706	38557	0	0
uc001xzl.4	39204	39055	0	0
uc001xzm.3	52689	52540	7.04557e-08	1.23678e-08
uc001xzn.3	52858	52709	404.942	70.8559
uc001xzo.3	52858	52709	404.942	70.8559
uc010atz.3	52858	52709	404.942	70.8559
uc001xzp.1	47656	47507	0	0
uc001xzq.1	7553	7404	121.354	151.167
uc010aua.3	2331	2182	0	0
uc010aub.1	89199	89050	41.5083	4.29901
uc001xzs.1	151296	151147	0	0
uc001xzt.4	56583	56434	13.3333	2.17904
uc001xzu.4	56583	56434	13.3333	2.17904
uc010auc.3	56583	56434	13.3333	2.17904
uc001xzv.4	87614	87465	0	0
uc021rym.1	113	113	0	0
uc001xzw.3	5406	5257	23.946	42.011
uc010aud.3	77363	77214	4.20202e-06	5.01914e-07
uc001xzx.4	78292	78143	186.208	21.9774
uc010aue.3	78292	78143	186.208	21.9774
uc010auf.2	47963	47814	107.398	20.7162
uc001xzy.3	72161	72012	440.44	56.4092
uc001xzz.4	9675	9526	0	0
uc001yaa.3	5762	5613	14	23.0039
uc001yab.3	5872	5723	1.60801e-07	2.59139e-07
uc001yac.4	48070	47921	3.72641	0.717187
uc001yad.4	48070	47921	3.72641	0.717187
uc001yae.4	48070	47921	3.72641	0.717187
uc010aug.3	48070	47921	3.72641	0.717187
uc010twl.2	48070	47921	3.72641	0.717187
uc021ryo.1	48070	47921	3.72641	0.717187
uc021ryp.1	48070	47921	3.72641	0.717187
uc021ryq.1	48070	47921	3.72641	0.717187
uc021ryr.1	48070	47921	3.72641	0.717187
uc021rys.1	48070	47921	3.72641	0.717187
uc021ryt.1	48070	47921	3.72641	0.717187
uc021ryu.1	48070	47921	3.72641	0.717187
uc021ryv.1	48070	47921	3.72641	0.717187
uc021ryw.1	48070	47921	3.72641	0.717187
uc021ryx.1	48070	47921	3.72641	0.717187
uc021ryy.1	48070	47921	3.72641	0.717187
uc021ryz.2	48070	47921	3.72641	0.717187
uc021rza.1	48070	47921	3.72641	0.717187
uc021rzb.1	48070	47921	3.72641	0.717187
uc021rzc.1	48070	47921	3.72641	0.717187
uc021rzd.1	48070	47921	3.72641	0.717187
uc021rze.1	48070	47921	3.72641	0.717187
uc021rzf.1	48070	47921	3.72641	0.717187
uc021rzg.1	48070	47921	3.72641	0.717187
uc021rzh.1	48070	47921	3.72641	0.717187
uc021rzi.1	48070	47921	3.72641	0.717187
uc021rzj.1	48070	47921	3.72641	0.717187
uc021rzk.1	48070	47921	3.72641	0.717187
uc021rzl.1	48070	47921	3.72641	0.717187
uc021rzm.1	48070	47921	3.72641	0.717187
uc021rzn.1	48070	47921	3.72641	0.717187
uc021rzo.1	35860	35711	0	0
uc021rzp.1	25216	25067	0	0
uc021rzq.1	35687	35538	0	0
uc021rzr.1	35687	35538	0	0
uc021rzs.1	35687	35538	0	0
uc021rzt.1	35687	35538	0	0
uc021rzu.1	35687	35538	0	0
uc021rzv.1	35687	35538	0	0
uc021rzw.1	35687	35538	0	0
uc021rzx.1	35687	35538	0	0
uc021rzy.1	35687	35538	0	0
uc021rzz.1	35687	35538	0	0
uc021saa.1	35687	35538	0	0
uc021sab.1	35687	35538	0	0
uc021sac.1	35687	35538	0	0
uc021sad.1	35687	35538	0	0
uc021sae.1	35687	35538	0	0
uc021saf.2	35687	35538	0	0
uc021sag.1	35687	35538	0	0
uc021sah.1	35687	35538	0	0
uc021sai.1	35687	35538	0	0
uc021saj.1	35687	35538	0	0
uc021sak.1	35687	35538	0	0
uc021sal.1	35687	35538	0	0
uc021sam.1	35687	35538	0	0
uc021san.1	35687	35538	0	0
uc021sao.1	35687	35538	0	0
uc021sap.1	35687	35538	0	0
uc021saq.1	35687	35538	0	0
uc021sar.1	35687	35538	0	0
uc021sas.1	35687	35538	0	0
uc021sat.1	35687	35538	0	0
uc021sau.2	35687	35538	0	0
uc021sav.1	25669	25520	36.4813	13.1843
uc001yaf.3	5686	5537	479	797.864
uc001yag.1	2931	2782	0	0
uc001yal.1	813	664	0	0
uc001yam.1	871	722	0	0
uc001yat.3	29022	28873	1177.47	376.119
uc001yau.3	29022	28873	1177.47	376.119
uc001yav.3	44896	44747	124.031	25.5643
uc001yaw.3	44896	44747	124.031	25.5643
uc001ybe.2	179005	178856	250.632	12.9241
uc001ybf.3	175583	175434	1515.01	79.6472
uc001ybg.3	176196	176047	704.677	36.9172
uc001ybh.3	176196	176047	704.677	36.9172
